profile_name,zstar,Csurf,Cmin,Zmin,Cdeep,r2,rmse,pcterr,npoints,Cmeasure
ORA_CH,32.9849908387769,6.324788570196835,0.87,62.015206093206686,0.9650000000000091,0.9974126281604372,0.2636038850494784,-0.0007598048411325434,7.0,OC
ORA_CHSP,65.92339911036281,6.535070902785514,0.87,114.04798323617935,1.2795426613964607,0.9419098061153152,1.214468610515752,0.06933052953644772,7.0,OC
ORA_FC,16.048121593845188,4.791850186160101,0.94,23.156325991695454,1.1320000003494106,0.9296260801410469,0.943512344196094,0.00790699300555437,8.0,OC
ORA_JP,27.734205510315466,1.2697296566262226,0.46,25.846925816095027,0.5000000000196392,0.9829378116260291,0.09502368637842568,0.0011418221665363167,6.0,OC
ORA_MS,84.73094589284123,3.0374580797821866,1.5,59.78241874712031,1.5000000000636344,0.8222473363368134,0.5982192837493729,0.012086351166808226,5.0,OC
ORA_MT,40.93347233849142,2.380202832026553,0.61,55.06458737023694,0.6200000005838995,0.9484552290521752,0.4039782658485127,-0.012958395285470947,7.0,OC
ORA_OGP,41.43748742269542,1.75,0.76,34.56104551620676,0.76,1.0,1.1102230246251565e-16,-4.8693992308120904e-17,3.0,OC
ORA_SGM,69.99496777334062,6.291723767068703,1.58,103.08933850106818,2.0941672879769984,0.8486677510310493,1.7301332959593325,0.058812987723346886,7.0,OC
ORA_SP,37.2462810543281,2.9299155411466855,0.5,62.30597367699444,0.5500000000020617,0.9868822068745545,0.23398849953726952,0.027135618364463005,5.0,OC
ORA_TC,154.84970152610833,2.9966614932323505,1.67,86.59783149496766,1.7307926232856534,0.9765974259755295,0.1558484924670618,0.0018161571617511182,5.0,OC
00P0199,8.532294030313844,2.64,0.11,22.30442665308331,0.19333333346800466,0.9972394577322359,0.11343133018115704,0.08805836187106134,5.0,Ctot
00P0201,66.7547005163965,4.44,2.96,27.066701861608852,2.9599999999999995,1.0,0.0,0.0,3.0,Ctot
00P0272,45.77493468869575,0.7762226333537489,0.05,123.34522952900862,0.05342625537849882,0.6290856269064794,0.5205866464806134,0.30904251408194167,7.0,Ctot
00P0275,8.977074367947251,2.180000000251148,0.1,16.08475801817772,0.3633333328310751,0.948893707643872,0.37478882943154357,0.44386243244249074,5.0,Ctot
00P0277,9.022100192699636,2.64,0.05,30.998880131842597,0.08500000000063566,0.999437359339835,0.049497474683058325,0.13611111111711408,3.0,Ctot
00P0377,35.91673381212547,2.4373310662016925,0.47,42.42685430933941,0.7480000000249697,0.8754451336448702,0.6158365601726745,0.08126567957761957,8.0,Ctot
00P0499,25.99848368847735,1.81,0.2,51.20845612524349,0.25250000004145107,0.991886159193131,0.1259960316835415,0.03490704154395255,6.0,Ctot
00P0500,25.10682079087039,6.608790973193714,0.45,63.82975324655524,0.5200000010361823,0.9797331702572615,0.7950441821186954,-0.05027628381059331,6.0,Ctot
00P0501,53.400013911563896,3.18565722077381,0.38,100.32978680542848,0.4866666666667758,0.9946479527699601,0.19616361635714408,0.0197026513173133,8.0,Ctot
00P0600,11.833337996417745,7.854045914248888,4.02,12.992524850480228,3.233952935790807,0.8052863066207635,1.521091966807615,0.00394718286394342,3.0,Ctot
00P0602,193.11256794459655,1.002716523740135,0.02,239.48785454595435,0.4051514374952318,0.29550543923201783,0.9896079052921266,3.950708297808556,5.0,Ctot
00P0603,6.058630062769281,13.56,0.06,15.645998150436071,1.0250000000000163,0.9811370130825265,1.6253461169855483,2.214868563147118,8.0,Ctot
00P0762,63.64016490212323,1.6021318859571554,0.33,100.55132024340296,0.33000000006877606,0.9726957798439179,0.17462992390590848,0.004179887310002769,5.0,Ctot
00P1177,35.34175409046627,3.8137083577166377,0.18,107.91252841081331,0.1800000000082946,0.9770651056017422,0.48944580721851644,0.15965433179731914,6.0,Ctot
00P1200,15.325322565119706,5.227232316095788,0.21,37.49875723672417,0.4525000001715406,0.9578703322027986,0.952429663979961,0.10899488888092591,7.0,Ctot
00P1201,12.318578097428324,4.77,0.04,30.030414985093127,0.4166666666666715,0.9771186029012128,0.5769459824512747,1.8128540305011174,5.0,Ctot
00P1202,110.5681587475648,1.400549463485039,0.28,158.7355500198542,0.33702569834034013,0.7033754294330729,0.6285876813709049,0.08918916173698593,6.0,Ctot
00P1204,47.79664696334897,1.7244201914103856,0.03,136.48051067773372,0.19987322127493307,0.9348405616305915,0.3634617742339058,0.8984717623602956,6.0,Ctot
00P1205,13.038580954935988,5.700974167298103,0.02,42.737265002131736,0.21500000030920502,0.9951856939808085,0.3300239967915262,1.807377615440205,5.0,Ctot
00P1207,27.328377583019662,4.067316393060478,0.01,84.77354248917518,0.18285714290190955,0.9682246504327665,0.7043432075772513,2.026430702194976,11.0,Ctot
00P1220,4.920546064876871,2.9,0.02,13.257679965822588,0.1959999999999999,0.9853777706612991,0.3021919919521363,1.2475696952188347,7.0,Ctot
00P1221,17.21834796527394,6.150355550951157,0.02,98.63587217252204,0.02000000070677218,0.9669649593271916,1.126387422665144,1.5782782123357906,9.0,Ctot
00P1228,55.855452694194554,3.337932594060982,0.14,166.29891249843965,0.17000000029447546,0.8831087143369244,1.2453925649750612,0.5901773088668092,11.0,Ctot
00P1229,22.882411798218396,3.4451091214421323,0.07,63.47747685695951,0.21500000000266145,0.9815091056519318,0.4349395316733507,0.20859750140046268,10.0,Ctot
00P1232,11.956583964490326,3.578538936662671,0.18,28.427674028529484,0.3320000000525905,0.973982847505145,0.49169565351470207,0.08716578115593754,8.0,Ctot
00P1233,8.472300847737598,2.99,0.0,19.59362932587781,0.29600000000001614,0.9796598317100883,0.3554152500948714,3.9940277409667724,7.0,Ctot
00P1256,33.02599569300925,4.291664515912251,1.11,41.90381001479884,1.2066666667397548,0.9838822689482516,0.35622644296735684,-0.00319049342537051,6.0,Ctot
01N0120,27.91844465739645,2.216782539989362,0.11,83.848351292096,0.11000000000011775,0.9762247327193291,0.29468450144236763,0.027397049230589027,6.0,Ctot
01N0121,42.256175806404414,2.775817636847593,0.09,118.62475899596308,0.21547851441503119,0.9527014023809822,0.4700711145115303,0.420255482337194,4.0,Ctot
