profile_name,failcode,reason
7585A,-3,No available layers
7676A,-3,No available layers
7713A,-3,No available layers
7721A,-3,No available layers
7740A,-3,No available layers
7785A,-3,No available layers
7977A,-3,No available layers
7993A,-3,No available layers
8033A,-3,No available layers
8041A,-3,No available layers
809A,-3,No available layers
828A,-3,No available layers
8297A,-3,No available layers
8353A,-3,No available layers
8489A,-3,No available layers
8553A,-3,No available layers
8609A,-3,No available layers
865A,-3,No available layers
8692A,-3,No available layers
873A,-3,No available layers
8809A,-3,No available layers
8865A,-3,No available layers
9001A,-3,No available layers
9020A,-3,No available layers
9057A,-3,No available layers
9065A,-3,No available layers
9321A,-3,No available layers
9337A,-3,No available layers
9377A,-3,No available layers
9513A,-3,No available layers
9577A,-3,No available layers
9633A,-3,No available layers
9716A,-3,No available layers
9724A,-3,No available layers
9769A,-3,No available layers
9833A,-3,No available layers
ORA_TP,-3,No available layers
00P0149,-2,Less than 3 layers (in zstarfunc)
00P0150,-3,No available layers
00P0151,-3,No available layers
00P0152,-3,No available layers
00P0153,-3,No available layers
00P0154,-3,No available layers
00P0155,-3,No available layers
00P0156,-2,Less than 3 layers (in zstarfunc)
00P0158,-2,Less than 3 layers (in zstarfunc)
00P0196,-2,Less than 3 layers (in zstarfunc)
00P0197,-2,Less than 3 layers (in zstarfunc)
00P0217,-3,No available layers
00P0375,-2,Less than 3 layers (in zstarfunc)
00P0376,-2,Less than 3 layers (in zstarfunc)
00P0557,-3,No available layers
00P0604,-3,No available layers
00P0991,-3,No available layers
00P0992,-3,No available layers
00P1231,-1,No mineral soil
00P1263,-2,Less than 3 layers (in zstarfunc)
00P1324,-1,No mineral soil
00P1326,-1,No mineral soil
01N0453,-2,Less than 3 layers (in zstarfunc)
01N0825,-2,Less than 3 layers (in zstarfunc)
01N0826,-2,Less than 3 layers (in zstarfunc)
01N0938,-1,No mineral soil
01N1172,-2,Less than 3 layers (in zstarfunc)
01P0132,-3,No available layers
01P0187,-3,No available layers
01P0188,-3,No available layers
01P0189,-3,No available layers
01P0190,-3,No available layers
01P0191,-3,No available layers
01P0192,-3,No available layers
01P0193,-3,No available layers
01P0194,-3,No available layers
01P0195,-3,No available layers
01P0196,-3,No available layers
01P0197,-3,No available layers
01P0198,-3,No available layers
01P0199,-3,No available layers
01P0200,-3,No available layers
01P0201,-3,No available layers
01P0202,-3,No available layers
01P0203,-3,No available layers
01P0207,-2,Less than 3 layers (in zstarfunc)
01P0218,-2,Less than 3 layers (in zstarfunc)
01P0219,-2,Less than 3 layers (in zstarfunc)
01P0224,-2,Less than 3 layers (in zstarfunc)
01P0226,-2,Less than 3 layers (in zstarfunc)
01P0227,-2,Less than 3 layers (in zstarfunc)
01P0228,-2,Less than 3 layers (in zstarfunc)
01P0230,-2,Less than 3 layers (in zstarfunc)
01P0285,-2,Less than 3 layers (in zstarfunc)
01P0492,-2,Less than 3 layers (in zstarfunc)
01P0493,-2,Less than 3 layers (in zstarfunc)
01P0494,-2,Less than 3 layers (in zstarfunc)
01P0495,-2,Less than 3 layers (in zstarfunc)
01P0499,-2,Less than 3 layers (in zstarfunc)
01P0500,-2,Less than 3 layers (in zstarfunc)
01P0501,-2,Less than 3 layers (in zstarfunc)
01P0502,-2,Less than 3 layers (in zstarfunc)
01P0503,-2,Less than 3 layers (in zstarfunc)
01P0504,-2,Less than 3 layers (in zstarfunc)
02N0087,-3,No available layers
02N0088,-3,No available layers
02N0089,-3,No available layers
02N0090,-3,No available layers
02N0103,-3,No available layers
02N0234,-2,Less than 3 layers (in zstarfunc)
02N0235,-2,Less than 3 layers (in zstarfunc)
02N0236,-2,Less than 3 layers (in zstarfunc)
02N0237,-2,Less than 3 layers (in zstarfunc)
02N0238,-2,Less than 3 layers (in zstarfunc)
02N0239,-2,Less than 3 layers (in zstarfunc)
02N0262,-3,No available layers
02N0356,-2,Less than 3 layers (in zstarfunc)
02N0470,-2,Less than 3 layers (in zstarfunc)
02N0471,-2,Less than 3 layers (in zstarfunc)
02N0472,-2,Less than 3 layers (in zstarfunc)
02N0473,-2,Less than 3 layers (in zstarfunc)
02N0474,-2,Less than 3 layers (in zstarfunc)
02N0475,-2,Less than 3 layers (in zstarfunc)
02N0476,-2,Less than 3 layers (in zstarfunc)
02N0477,-2,Less than 3 layers (in zstarfunc)
02N0478,-2,Less than 3 layers (in zstarfunc)
02N0775,-2,Less than 3 layers (in zstarfunc)
02N0776,-2,Less than 3 layers (in zstarfunc)
02N0777,-2,Less than 3 layers (in zstarfunc)
02N0778,-2,Less than 3 layers (in zstarfunc)
02N0779,-2,Less than 3 layers (in zstarfunc)
02N0781,-2,Less than 3 layers (in zstarfunc)
02N0788,-2,Less than 3 layers (in zstarfunc)
02N0789,-2,Less than 3 layers (in zstarfunc)
02N0819,-3,No available layers
03N0012,-2,Less than 3 layers (in zstarfunc)
03N0013,-2,Less than 3 layers (in zstarfunc)
03N0100,-2,Less than 3 layers (in zstarfunc)
03N0103,-2,Less than 3 layers (in zstarfunc)
03N0253,-2,Less than 3 layers (in zstarfunc)
03N0254,-2,Less than 3 layers (in zstarfunc)
03N0255,-2,Less than 3 layers (in zstarfunc)
03N0256,-2,Less than 3 layers (in zstarfunc)
03N0257,-2,Less than 3 layers (in zstarfunc)
03N0278,-2,Less than 3 layers (in zstarfunc)
03N0331,-2,Less than 3 layers (in zstarfunc)
04N0219,-2,Less than 3 layers (in zstarfunc)
04N0221,-2,Less than 3 layers (in zstarfunc)
04N0222,-2,Less than 3 layers (in zstarfunc)
04N0223,-2,Less than 3 layers (in zstarfunc)
04N0224,-2,Less than 3 layers (in zstarfunc)
04N0239,-2,Less than 3 layers (in zstarfunc)
04N0334,-2,Less than 3 layers (in zstarfunc)
04N0484,-3,No available layers
04N0525,-1,No mineral soil
04N0891,-2,Less than 3 layers (in zstarfunc)
04N0892,-2,Less than 3 layers (in zstarfunc)
04N0893,-2,Less than 3 layers (in zstarfunc)
04N0894,-2,Less than 3 layers (in zstarfunc)
04N0895,-2,Less than 3 layers (in zstarfunc)
04N0896,-2,Less than 3 layers (in zstarfunc)
04N0897,-2,Less than 3 layers (in zstarfunc)
04N0898,-2,Less than 3 layers (in zstarfunc)
04N0899,-2,Less than 3 layers (in zstarfunc)
04N0900,-2,Less than 3 layers (in zstarfunc)
04N0901,-2,Less than 3 layers (in zstarfunc)
04N0902,-2,Less than 3 layers (in zstarfunc)
04N0904,-2,Less than 3 layers (in zstarfunc)
04N0905,-2,Less than 3 layers (in zstarfunc)
04N0906,-2,Less than 3 layers (in zstarfunc)
04N0907,-2,Less than 3 layers (in zstarfunc)
04N0908,-2,Less than 3 layers (in zstarfunc)
04N0909,-2,Less than 3 layers (in zstarfunc)
04N0910,-2,Less than 3 layers (in zstarfunc)
04N0917,-2,Less than 3 layers (in zstarfunc)
04N0918,-2,Less than 3 layers (in zstarfunc)
04N0919,-2,Less than 3 layers (in zstarfunc)
04N0921,-2,Less than 3 layers (in zstarfunc)
04N1123,-1,No mineral soil
04N1124,-1,No mineral soil
04N1125,-1,No mineral soil
04N1126,-1,No mineral soil
04N1127,-1,No mineral soil
04N1128,-2,Less than 3 layers (in zstarfunc)
04N1129,-1,No mineral soil
04N1134,-2,Less than 3 layers (in zstarfunc)
06N0184,-2,Less than 3 layers (in zstarfunc)
06N0448,-3,No available layers
06N0623,-2,Less than 3 layers (in zstarfunc)
06N0866,-2,Less than 3 layers (in zstarfunc)
06N0880,-2,Less than 3 layers (in zstarfunc)
07N0255,-3,No available layers
07N0256,-3,No available layers
07N0257,-3,No available layers
07N0258,-3,No available layers
07N0259,-3,No available layers
07N0260,-3,No available layers
07N0261,-3,No available layers
07N0305,-2,Less than 3 layers (in zstarfunc)
07N0307,-2,Less than 3 layers (in zstarfunc)
07N0308,-2,Less than 3 layers (in zstarfunc)
07N0309,-2,Less than 3 layers (in zstarfunc)
07N0310,-2,Less than 3 layers (in zstarfunc)
07N0312,-2,Less than 3 layers (in zstarfunc)
07N0313,-2,Less than 3 layers (in zstarfunc)
07N0314,-2,Less than 3 layers (in zstarfunc)
07N0315,-2,Less than 3 layers (in zstarfunc)
07N0316,-2,Less than 3 layers (in zstarfunc)
07N0317,-2,Less than 3 layers (in zstarfunc)
07N0318,-2,Less than 3 layers (in zstarfunc)
07N0320,-2,Less than 3 layers (in zstarfunc)
07N0321,-2,Less than 3 layers (in zstarfunc)
07N0323,-2,Less than 3 layers (in zstarfunc)
07N0324,-2,Less than 3 layers (in zstarfunc)
07N0325,-2,Less than 3 layers (in zstarfunc)
07N0326,-2,Less than 3 layers (in zstarfunc)
07N0327,-2,Less than 3 layers (in zstarfunc)
07N0329,-2,Less than 3 layers (in zstarfunc)
07N0330,-2,Less than 3 layers (in zstarfunc)
07N0339,-2,Less than 3 layers (in zstarfunc)
07N0358,-2,Less than 3 layers (in zstarfunc)
07N0359,-2,Less than 3 layers (in zstarfunc)
07N0361,-2,Less than 3 layers (in zstarfunc)
07N0555,-1,No mineral soil
07N0557,-2,Less than 3 layers (in zstarfunc)
07N0717,-1,No mineral soil
07N0718,-2,Less than 3 layers (in zstarfunc)
07N0720,-1,No mineral soil
08N0082,-2,Less than 3 layers (in zstarfunc)
08N0197,-2,Less than 3 layers (in zstarfunc)
08N0282,-3,No available layers
08N0337,-2,Less than 3 layers (in zstarfunc)
08N0844,-2,Less than 3 layers (in zstarfunc)
09N0066,-3,No available layers
09N0067,-3,No available layers
09N0068,-3,No available layers
09N0070,-3,No available layers
09N0071,-3,No available layers
09N0206,-2,Less than 3 layers (in zstarfunc)
09N0207,-2,Less than 3 layers (in zstarfunc)
09N0208,-2,Less than 3 layers (in zstarfunc)
09N0209,-2,Less than 3 layers (in zstarfunc)
09N1080,-2,Less than 3 layers (in zstarfunc)
10N0321,-1,No mineral soil
10N0679,-2,Less than 3 layers (in zstarfunc)
10N0680,-2,Less than 3 layers (in zstarfunc)
11N0359,-2,Less than 3 layers (in zstarfunc)
11N0360,-2,Less than 3 layers (in zstarfunc)
11N0361,-2,Less than 3 layers (in zstarfunc)
11N0718,-1,No mineral soil
11N0721,-2,Less than 3 layers (in zstarfunc)
11N0725,-1,No mineral soil
11N0730,-1,No mineral soil
11N0735,-2,Less than 3 layers (in zstarfunc)
11N0740,-2,Less than 3 layers (in zstarfunc)
11N10228,-1,No mineral soil
11N10232,-1,No mineral soil
11N10237,-1,No mineral soil
11N10242,-2,Less than 3 layers (in zstarfunc)
11N10243,-1,No mineral soil
11N10248,-1,No mineral soil
11N10250,-1,No mineral soil
11N10251,-1,No mineral soil
11N10254,-1,No mineral soil
11N10259,-1,No mineral soil
11N10262,-1,No mineral soil
11N10263,-1,No mineral soil
11N10271,-1,No mineral soil
11N10276,-1,No mineral soil
11N10280,-1,No mineral soil
11N10288,-1,No mineral soil
11N10293,-1,No mineral soil
11N10299,-1,No mineral soil
11N10308,-2,Less than 3 layers (in zstarfunc)
11N10314,-1,No mineral soil
11N10318,-1,No mineral soil
11N10323,-1,No mineral soil
11N10328,-1,No mineral soil
11N10332,-1,No mineral soil
11N10334,-1,No mineral soil
11N10339,-1,No mineral soil
11N10341,-1,No mineral soil
11N10344,-2,Less than 3 layers (in zstarfunc)
11N10345,-1,No mineral soil
11N10347,-1,No mineral soil
11N10354,-1,No mineral soil
11N10359,-1,No mineral soil
11N10361,-1,No mineral soil
11N10364,-1,No mineral soil
11N10369,-2,Less than 3 layers (in zstarfunc)
11N10374,-1,No mineral soil
11N10380,-1,No mineral soil
11N10385,-1,No mineral soil
11N10397,-1,No mineral soil
11N10403,-1,No mineral soil
11N10404,-1,No mineral soil
11N10412,-1,No mineral soil
11N10414,-1,No mineral soil
11N10416,-1,No mineral soil
11N10423,-2,Less than 3 layers (in zstarfunc)
11N10433,-1,No mineral soil
11N10435,-1,No mineral soil
11N10436,-1,No mineral soil
11N10441,-1,No mineral soil
11N10443,-1,No mineral soil
11N10445,-1,No mineral soil
11N10450,-2,Less than 3 layers (in zstarfunc)
11N10453,-1,No mineral soil
11N10463,-1,No mineral soil
11N10465,-1,No mineral soil
11N10467,-1,No mineral soil
11N10472,-1,No mineral soil
11N10477,-1,No mineral soil
11N10482,-1,No mineral soil
11N10484,-1,No mineral soil
11N11237,-2,Less than 3 layers (in zstarfunc)
11N11241,-2,Less than 3 layers (in zstarfunc)
11N11248,-1,No mineral soil
11N11253,-1,No mineral soil
11N12611,-1,No mineral soil
11N12612,-2,Less than 3 layers (in zstarfunc)
11N12615,-1,No mineral soil
11N12620,-1,No mineral soil
11N12625,-1,No mineral soil
11N12630,-2,Less than 3 layers (in zstarfunc)
11N12640,-1,No mineral soil
11N12645,-1,No mineral soil
11N12650,-2,Less than 3 layers (in zstarfunc)
11N12704,-1,No mineral soil
11N12709,-2,Less than 3 layers (in zstarfunc)
11N12712,-1,No mineral soil
11N12717,-1,No mineral soil
11N12721,-1,No mineral soil
11N12725,-1,No mineral soil
11N12727,-1,No mineral soil
11N12728,-1,No mineral soil
11N12729,-2,Less than 3 layers (in zstarfunc)
11N12731,-2,Less than 3 layers (in zstarfunc)
11N12738,-1,No mineral soil
11N12748,-1,No mineral soil
11N12752,-2,Less than 3 layers (in zstarfunc)
11N12757,-2,Less than 3 layers (in zstarfunc)
11N12942,-2,Less than 3 layers (in zstarfunc)
11N13076,-1,No mineral soil
11N13086,-2,Less than 3 layers (in zstarfunc)
11N13161,-2,Less than 3 layers (in zstarfunc)
11N13166,-2,Less than 3 layers (in zstarfunc)
11N13171,-2,Less than 3 layers (in zstarfunc)
11N13172,-2,Less than 3 layers (in zstarfunc)
11N13173,-2,Less than 3 layers (in zstarfunc)
11N13178,-2,Less than 3 layers (in zstarfunc)
11N13181,-1,No mineral soil
11N13186,-2,Less than 3 layers (in zstarfunc)
11N13191,-1,No mineral soil
11N14244,-1,No mineral soil
11N14248,-1,No mineral soil
11N14254,-2,Less than 3 layers (in zstarfunc)
11N14260,-1,No mineral soil
11N14265,-1,No mineral soil
11N14271,-1,No mineral soil
11N14276,-1,No mineral soil
11N14281,-1,No mineral soil
11N14282,-1,No mineral soil
11N14291,-1,No mineral soil
11N14296,-1,No mineral soil
11N14301,-1,No mineral soil
11N14310,-1,No mineral soil
11N14334,-1,No mineral soil
11N14339,-2,Less than 3 layers (in zstarfunc)
11N14342,-1,No mineral soil
11N14362,-1,No mineral soil
11N14373,-1,No mineral soil
11N14407,-1,No mineral soil
11N14414,-1,No mineral soil
11N14418,-1,No mineral soil
11N14442,-1,No mineral soil
11N14447,-2,Less than 3 layers (in zstarfunc)
11N14458,-1,No mineral soil
11N14464,-1,No mineral soil
11N14488,-1,No mineral soil
11N14493,-1,No mineral soil
11N14502,-1,No mineral soil
11N14509,-1,No mineral soil
11N14512,-1,No mineral soil
11N14533,-1,No mineral soil
11N16158,-2,Less than 3 layers (in zstarfunc)
11N16175,-1,No mineral soil
11N16184,-1,No mineral soil
11N16189,-1,No mineral soil
11N16193,-1,No mineral soil
11N16196,-1,No mineral soil
11N16205,-2,Less than 3 layers (in zstarfunc)
11N16210,-1,No mineral soil
11N16215,-1,No mineral soil
11N16216,-2,Less than 3 layers (in zstarfunc)
11N16217,-1,No mineral soil
11N16218,-1,No mineral soil
11N16238,-1,No mineral soil
11N16248,-1,No mineral soil
11N16251,-1,No mineral soil
11N16252,-2,Less than 3 layers (in zstarfunc)
11N16260,-1,No mineral soil
11N16265,-1,No mineral soil
11N16268,-1,No mineral soil
11N16272,-2,Less than 3 layers (in zstarfunc)
11N16276,-1,No mineral soil
11N16283,-1,No mineral soil
11N16290,-1,No mineral soil
11N16291,-1,No mineral soil
11N16300,-1,No mineral soil
11N16301,-1,No mineral soil
11N16302,-2,Less than 3 layers (in zstarfunc)
11N16321,-1,No mineral soil
11N16335,-1,No mineral soil
11N16342,-1,No mineral soil
11N16349,-1,No mineral soil
11N16355,-1,No mineral soil
11N16362,-1,No mineral soil
11N16365,-1,No mineral soil
11N16370,-1,No mineral soil
11N16376,-1,No mineral soil
11N16377,-1,No mineral soil
11N16378,-1,No mineral soil
11N16383,-1,No mineral soil
11N16403,-1,No mineral soil
11N16405,-2,Less than 3 layers (in zstarfunc)
11N16410,-1,No mineral soil
11N16417,-1,No mineral soil
11N16421,-2,Less than 3 layers (in zstarfunc)
11N16424,-1,No mineral soil
11N16425,-1,No mineral soil
11N16426,-1,No mineral soil
11N16431,-1,No mineral soil
11N16435,-1,No mineral soil
11N16439,-1,No mineral soil
11N16440,-1,No mineral soil
11N16442,-1,No mineral soil
11N16729,-1,No mineral soil
11N16731,-2,Less than 3 layers (in zstarfunc)
11N16733,-1,No mineral soil
11N16736,-1,No mineral soil
11N16740,-1,No mineral soil
11N16743,-1,No mineral soil
11N16746,-1,No mineral soil
11N16754,-1,No mineral soil
11N16759,-1,No mineral soil
11N16760,-1,No mineral soil
11N16764,-1,No mineral soil
11N7417,-2,Less than 3 layers (in zstarfunc)
11N8082,-1,No mineral soil
11N8089,-1,No mineral soil
11N8100,-1,No mineral soil
11N8114,-1,No mineral soil
11N8133,-1,No mineral soil
11N8146,-1,No mineral soil
11N8153,-1,No mineral soil
11N8170,-2,Less than 3 layers (in zstarfunc)
11N8709,-2,Less than 3 layers (in zstarfunc)
11N8719,-1,No mineral soil
11N8737,-1,No mineral soil
11N8745,-1,No mineral soil
11N8749,-1,No mineral soil
11N8752,-1,No mineral soil
11N8755,-1,No mineral soil
11N8760,-1,No mineral soil
11N8766,-2,Less than 3 layers (in zstarfunc)
11N8776,-1,No mineral soil
11N8789,-1,No mineral soil
11N8803,-1,No mineral soil
11N8811,-1,No mineral soil
11N8815,-1,No mineral soil
11N8818,-1,No mineral soil
11N8823,-1,No mineral soil
11N8828,-1,No mineral soil
11N8833,-1,No mineral soil
11N8838,-1,No mineral soil
11N8848,-1,No mineral soil
11N8853,-1,No mineral soil
12N7629,-3,No available layers
12N7630,-3,No available layers
13N0380,-2,Less than 3 layers (in zstarfunc)
13N0381,-2,Less than 3 layers (in zstarfunc)
13N0382,-2,Less than 3 layers (in zstarfunc)
13N0384,-2,Less than 3 layers (in zstarfunc)
13N0386,-2,Less than 3 layers (in zstarfunc)
13N0387,-2,Less than 3 layers (in zstarfunc)
13N0388,-2,Less than 3 layers (in zstarfunc)
13N0390,-2,Less than 3 layers (in zstarfunc)
13N0392,-2,Less than 3 layers (in zstarfunc)
13N0394,-2,Less than 3 layers (in zstarfunc)
13N0395,-2,Less than 3 layers (in zstarfunc)
13N0396,-2,Less than 3 layers (in zstarfunc)
13N0398,-2,Less than 3 layers (in zstarfunc)
13N0400,-2,Less than 3 layers (in zstarfunc)
13N0402,-2,Less than 3 layers (in zstarfunc)
13N0404,-2,Less than 3 layers (in zstarfunc)
13N0405,-2,Less than 3 layers (in zstarfunc)
13N0406,-2,Less than 3 layers (in zstarfunc)
13N0407,-2,Less than 3 layers (in zstarfunc)
13N0408,-2,Less than 3 layers (in zstarfunc)
13N0409,-2,Less than 3 layers (in zstarfunc)
13N0410,-2,Less than 3 layers (in zstarfunc)
13N0411,-2,Less than 3 layers (in zstarfunc)
13N0413,-2,Less than 3 layers (in zstarfunc)
13N0414,-2,Less than 3 layers (in zstarfunc)
13N0415,-2,Less than 3 layers (in zstarfunc)
13N0416,-2,Less than 3 layers (in zstarfunc)
13N0417,-2,Less than 3 layers (in zstarfunc)
13N0617,-2,Less than 3 layers (in zstarfunc)
40A0252,-3,No available layers
40A0262,-3,No available layers
40A0268,-3,No available layers
40A0476,-2,Less than 3 layers (in zstarfunc)
40A0846,-3,No available layers
40A1111,-3,No available layers
40A1194,-3,No available layers
40A1283,-3,No available layers
40A1611,-2,Less than 3 layers (in zstarfunc)
40A1623,-2,Less than 3 layers (in zstarfunc)
40A1637,-1,No mineral soil
40A1638,-1,No mineral soil
40A1643,-1,No mineral soil
40A1647,-1,No mineral soil
40A1648,-1,No mineral soil
40A1652,-2,Less than 3 layers (in zstarfunc)
40A1659,-2,Less than 3 layers (in zstarfunc)
40A1664,-1,No mineral soil
40A1668,-2,Less than 3 layers (in zstarfunc)
40A1707,-2,Less than 3 layers (in zstarfunc)
40A1720,-1,No mineral soil
40A1721,-3,No available layers
40A1927,-3,No available layers
40A1933,-2,Less than 3 layers (in zstarfunc)
40A1935,-2,Less than 3 layers (in zstarfunc)
40A1938,-1,No mineral soil
40A1939,-2,Less than 3 layers (in zstarfunc)
40A1940,-2,Less than 3 layers (in zstarfunc)
40A1943,-3,No available layers
40A1954,-3,No available layers
40A1965,-3,No available layers
40A1976,-3,No available layers
40A2013,-3,No available layers
40A2066,-3,No available layers
40A2072,-3,No available layers
40A2094,-3,No available layers
40A2160,-3,No available layers
40A2211,-3,No available layers
40A2212,-3,No available layers
40A2213,-3,No available layers
40A2214,-3,No available layers
40A2406,-3,No available layers
40A2459,-3,No available layers
40A2515,-3,No available layers
40A2516,-3,No available layers
40A2517,-3,No available layers
40A2524,-3,No available layers
40A2525,-3,No available layers
40A2526,-3,No available layers
40A2528,-3,No available layers
40A2534,-3,No available layers
40A2538,-3,No available layers
40A2539,-3,No available layers
40A2540,-3,No available layers
40A2541,-3,No available layers
40A2542,-3,No available layers
40A2707,-3,No available layers
40A2825,-3,No available layers
40A2898,-3,No available layers
40A3099,-3,No available layers
40A3104,-3,No available layers
40A3107,-3,No available layers
40A3108,-3,No available layers
40A3114,-3,No available layers
40A3120,-3,No available layers
40A3122,-3,No available layers
40A3128,-3,No available layers
40A3137,-3,No available layers
40A3141,-3,No available layers
40A3144,-3,No available layers
40A3145,-3,No available layers
40A3305,-3,No available layers
40A3314,-3,No available layers
40A3315,-3,No available layers
40A3316,-3,No available layers
40A3317,-3,No available layers
40A3629,-3,No available layers
40A3631,-3,No available layers
40A3638,-3,No available layers
40A3639,-3,No available layers
40A3649,-3,No available layers
40A3650,-3,No available layers
40A3679,-3,No available layers
40A3794,-3,No available layers
40A4078,-3,No available layers
40A4079,-3,No available layers
40A4126,-999,Optimization failed
40A4127,-3,No available layers
40A4128,-999,Optimization failed
40A4129,-3,No available layers
40A5205,-3,No available layers
40A5219,-3,No available layers
40A5365,-3,No available layers
40A5522,-2,Less than 3 layers (in zstarfunc)
40A5541,-3,No available layers
46IL071001,-3,No available layers
50IL073001,-3,No available layers
54IL099001,-2,Less than 3 layers (in zstarfunc)
54IL111002,-3,No available layers
54IL111003,-3,No available layers
58PA065014,-3,No available layers
59IL099001,-3,No available layers
59IL099002,-3,No available layers
59PA063004,-3,No available layers
60IL015001,-3,No available layers
60IL037001,-3,No available layers
60IL037002,-3,No available layers
60IL053001,-3,No available layers
60IL063001,-3,No available layers
60IL099001,-3,No available layers
60IL103001,-3,No available layers
60IL105001,-3,No available layers
60IL105002,-3,No available layers
60IL201001,-3,No available layers
63IL075001,-3,No available layers
65IL097001,-3,No available layers
69C0119,-3,No available layers
70IL093001,-3,No available layers
70IL093002,-3,No available layers
70ND097016,-3,No available layers
71C0047,-3,No available layers
71IL093001,-3,No available layers
71IL093002,-3,No available layers
71IL161002,-3,No available layers
71IL161003,-3,No available layers
71IL161004,-3,No available layers
71IL161005,-3,No available layers
71IL161006,-3,No available layers
71ND055003,-3,No available layers
72C0100,-3,No available layers
72C0103,-3,No available layers
73IL075001,-3,No available layers
73IL091002,-3,No available layers
73IL091003,-3,No available layers
74C0124,-3,No available layers
74C0125,-3,No available layers
74C0126,-3,No available layers
74C0127,-3,No available layers
74C0128,-3,No available layers
74C0129,-3,No available layers
74C0130,-3,No available layers
74C0131,-3,No available layers
74C0132,-3,No available layers
74C0133,-3,No available layers
74C0134,-3,No available layers
74C0135,-3,No available layers
74C0136,-3,No available layers
74C0137,-3,No available layers
74C0138,-3,No available layers
74C0139,-3,No available layers
74C0140,-3,No available layers
74C0141,-3,No available layers
74ND029514,-2,Less than 3 layers (in zstarfunc)
74ND029525,-3,No available layers
75C0004,-3,No available layers
75C0005,-3,No available layers
75C0006,-3,No available layers
75C0008,-3,No available layers
75C0010,-3,No available layers
75C0012,-3,No available layers
75C0013,-3,No available layers
