profile_name,zstar,Csurf,Cmin,Zmin,Cdeep,r2,rmse,pcterr,npoints,Cmeasure
00P0199,9.655642579401052,0.030359999999999998,0.00187,22.270114609278295,0.0030243333333644694,0.9959412447495666,0.0015342922363965302,0.06401989598066413,5.0,soc [c_tot*bd_samp]
00P0201,96.43236168691526,0.047952,0.038184,21.96574240819179,0.038184,0.9999999999999996,0.0,0.0,3.0,soc [c_tot*bd_samp]
00P0272,45.77493534593176,0.011255228115738225,0.0007250000000000001,123.34523118290366,0.0007746807280816769,0.6290856273249373,0.00754850637396826,0.30904252499558604,7.0,soc [c_tot*bd_whole]
00P0277,10.699800775365892,0.03828,0.0007500000000000001,42.078139664974486,0.0007500000000000007,1.0,4.4702800766818725e-19,1.3069834408044435e-16,3.0,soc [c_tot*bd_whole]
00P0602,193.1611691279821,0.014539269666289196,0.00029400000000000004,239.4545842193736,0.005875987019362474,0.29546044842001545,0.01434775820107001,3.896524062055362,5.0,soc [c_tot*bd_whole]
00P0603,154.37800709346175,0.02229336346231844,0.000882,200.18450222282178,0.006532453355384072,0.4726980411370591,0.017305126874801544,1.1054037876750988,7.0,soc [c_tot*bd_whole]
00P1200,15.217314609111485,0.06299070058003747,0.003717,31.671573490499878,0.007859333344782705,0.9343312127572677,0.013199479802113088,0.12389320543956946,6.0,soc [c_tot*bd_samp]
00P1201,16.275470585717557,0.06965555458428556,0.005472,41.40346690760035,0.005472000004778356,0.9593640729746138,0.01082207963078919,-0.09347310668528447,4.0,soc [c_tot*bd_samp]
00P1202,101.45828499119689,0.013905431972071274,0.00252,112.63330319961653,0.004582000000049552,0.6527651069465951,0.006559688615069408,0.13662929472204596,6.0,soc [c_tot*bd_samp]
00P1204,71.59057858313413,0.018530069673926983,0.005476,87.68182678681423,0.005496717494003025,0.869676155888474,0.004041647554573815,0.008946827607737741,5.0,soc [c_tot*bd_samp]
00P1205,16.614276234093666,0.044616,0.006027,30.531153348870745,0.007102500001473581,0.9975414531399346,0.0015209866863322632,0.011733904250654126,4.0,soc [c_tot*bd_samp]
00P1207,37.730047438921645,0.031568277790339695,0.005985,59.21680843977215,0.0065710000001697405,0.9891567635678182,0.0023948563100795258,-0.005906810494082861,6.0,soc [c_tot*bd_samp]
00P1228,58.42142623172001,0.0412851387828483,0.00252,131.43960357400013,0.007583075389966822,0.8361327347970118,0.01462657899133018,0.45773598164741663,8.0,soc [c_tot*bd_samp]
00P1229,25.557059519997043,0.042954084435938324,0.010079999999999999,57.567478927086675,0.013542756727710542,0.9475774663401083,0.0052425672683834605,0.07569625786046381,3.0,soc [c_tot*bd_samp]
00P1232,11.096366026501812,0.037286,0.0026279999999999997,20.63365305780217,0.005807333334726181,0.9671454038190659,0.005386619471740448,0.14148977004134888,8.0,soc [c_tot*bd_samp]
00P1233,9.491153785207839,0.035580999999999995,0.0,19.654336015420935,0.004486200000000016,0.9663245281942222,0.005309652606338762,3.4079226537423346,7.0,soc [c_tot*bd_samp]
01N0830,17.154778484860127,0.031682,0.00522,29.395221960666287,0.005709999999999999,0.9989392820575004,0.0006929646455628165,0.0037093684340625405,4.0,soc [c_tot*bd_samp]
01N1187,37.267935810167856,0.0359436844458323,0.00471,69.73999511027887,0.005532500000800413,0.9960578615626454,0.0016519702234494566,0.01620845999656357,5.0,soc [c_tot*bd_whole]
01P0070,-110.53835619313564,0.0526610121658853,0.03225,22.529105644811,0.06456599876300397,0.08263034710949772,0.03457297910883648,0.08480084557916838,5.0,soc [c_tot*bd_whole]
01P0071,211.39439926455788,0.03526324405733762,0.018997,126.98410274383394,0.025203328814127807,0.16376003578575513,0.020617923028120703,0.07768394421215825,5.0,soc [c_tot*bd_samp]
01P0089,8.62354200401457,0.08208700000000001,0.021384,10.435115310165084,0.02447633333341502,0.991294391755972,0.004678717844310195,0.007263505086259994,5.0,soc [c_tot*bd_samp]
01P0250,31.450824227357103,0.024332436346956917,0.002574,70.64953315341724,0.0025740000053585403,0.8967176876321632,0.006004894053068508,-0.05465511141816378,5.0,soc [c_tot*bd_whole]
02N1050,3.4645654735199187,0.14804500000151202,0.000576,13.351721849096435,0.0031384285713318065,0.9954746261736858,0.009143127676801071,1.5554077375511206,9.0,soc [c_tot*bd_whole]
03N1017,16.809145433618397,0.09342938727305918,0.0077,28.11510990855245,0.017542000026471084,0.9611254672565224,0.014383713679192068,0.11134063350706137,7.0,soc [c_tot*bd_samp]
04N0804,11.770934184646892,0.030969999999999994,0.0016,32.390970866639826,0.0019763333333333334,0.9996762556805837,0.00046100397684474114,0.012271725547976984,5.0,soc [c_tot*bd_samp]
