profile_name,zstar,Csurf,Cmin,Zmin,Cdeep,r2,rmse,pcterr,npoints,Cmeasure
01N1159,8.212990611443878,5.796369791164598,0.1,27.447626719779606,0.205000000451232,0.985543500579628,0.9687593542452948,0.16643070129516274,22.0,Ctot
01N1160,16.17683120749848,8.45508179853897,0.17,62.884299689908275,0.17333333337920648,0.9968748493479911,0.618372324211715,-0.03961921245868077,16.0,Ctot
01N1161,33.703849504861346,8.318082424456565,0.12,142.86034799644807,0.12000000014743877,0.8568667074723545,5.960196360695304,0.3530302723974085,20.0,Ctot
01N1162,33.51706924469518,17.610535349416214,0.14,159.7290876539482,0.1500019585365702,0.8863035409469595,10.506090223055176,0.24326936083051995,22.0,Ctot
01N1163,5.49759690164851,18.689650857243958,0.09,15.218014717081797,1.1733333404345305,0.9020112192115581,7.6205188749661215,2.940781292094696,18.0,Ctot
01N1164,44.036412548273596,4.4052951531562785,0.08,172.58494479308703,0.10752528579164917,0.9469668894366746,1.4553550681994263,0.6267981949209914,12.0,Ctot
01N1165,25.070205788166014,5.738587146584558,0.08,99.91127854419621,0.10666666667638937,0.9813038354944503,1.2156631270290985,-0.03756628654523537,20.0,Ctot
01N1166,5.135444047251614,10.56,0.12,21.204403151754043,0.17000000000003201,0.9998832583963427,0.13999999999999999,0.06219047619060086,10.0,Ctot
01N1175,20.035155537574052,9.517445429993455,0.35,62.05081100912839,0.43000000006286565,0.9899917417901191,1.2006255722871437,0.03992163353753263,10.0,Ctot
01P0001,82.97079615189905,10.3258236664968,0.39,21.99999576417277,7.920817534279662,0.027404106768474344,32.82742711293417,6.5996236880170445,12.0,Ctot
01P0002,7.987121165171502,16.65,0.42,18.97986102882347,1.5466666670550744,0.9719801494238505,3.1714560273371806,0.5882613513507795,10.0,Ctot
01P0003,89.87299298817885,5.697852565531406,0.79,156.29266927406985,1.914892858484999,0.09115031410462478,16.17062020640006,1.759074299570934,10.0,Ctot
01P0004,35.47606718629717,2.4873663797520735,0.18,93.16096482733435,0.1800000000326218,0.9679809514887322,0.5014307997055081,-0.07017842575064584,10.0,Ctot
01P0005,148.87778099974165,26.60213571420218,3.43,100.10691553034162,14.387983967512207,0.19839025833959803,30.162189114445436,1.0270647166525668,6.0,Ctot
01P0006,41.32371485497475,18.77165922919723,1.31,118.00605185046419,4.136704746169976,0.24717479212394133,36.49957137767893,1.7453505366751323,12.0,Ctot
01P0007,6.7729404362348,9.887499218675005,0.19,17.886175688956023,0.7050000003405443,0.9595294317890215,2.53850673083135,0.5157540202547216,14.0,Ctot
01P0008,3.685992959909194,18.499999997724334,0.28,9.574368439445204,1.3775000022524526,0.9724266914869397,3.660621531925965,0.8779847205304266,12.0,Ctot
01P0009,224.20932788286203,17.9889459501027,5.02,151.66442837924768,11.038338851861397,0.06528461762284866,36.34289790684929,0.5711831401524049,12.0,Ctot
01P0010,4.54027577123078,14.025856477702444,0.51,10.499996122992004,1.3885617737844138,0.9388671754697028,4.288775999354666,0.5362194051957625,14.0,Ctot
01P0011,60.844718884660026,17.947019117493795,4.24,80.67329610290606,6.320407894094749,0.8484913769536281,5.360666416732932,0.12418392986219977,6.0,Ctot
01P0012,263.2705252632273,5.597752141756761,5.83,-67.36408843816037,7.230000728317321,,3.383725757209526,0.03496067169174403,6.0,Ctot
02N0081,4.246802465520064,6.14,0.21,12.480311294850226,0.3250000000132593,0.9986970923137618,0.2664582518894845,0.057441091586553965,12.0,Ctot
02N0082,13.833203061007739,5.203913386383231,0.09,61.9288234917642,0.06801824321975107,0.9817374914920279,0.8235453133322385,0.6620306598661252,10.0,Ctot
02N0201,5.674093847529922,8.69,0.44,14.00248744648772,0.7366666666679207,0.9823662756660941,1.4045165241700315,0.15908464751590481,16.0,Ctot
02N0353,21.437120982012527,14.041136275058296,0.39,68.60416999442062,2.49930648951563,0.8827706553288824,5.032506469409764,1.7696402850971127,6.0,Ctot
02N0354,38.750122276160404,6.6832683555433094,0.34,100.54257761917333,0.638411292815894,0.7994030165953814,3.53558752760344,0.300144219757728,8.0,Ctot
02N0388,74.92065047919117,28.433146586446345,2.66,186.61051026097385,7.842253304740989,0.4207089058877832,34.19271409325849,0.8611572106624913,12.0,Ctot
02N0409,61.36301460597205,8.82101745710833,0.24,265.3465014269623,1.593620979256685,0.12459647857066342,47.2678594191967,1.3151035087907796,68.0,Ctot
02N1035,2.607426674966326,4.099313134669334,0.18,51.53542945974833,3.4239174666514836e-08,0.9973449826287509,0.5598364767740501,-0.597035216802668,10.0,Ctot
02N1038,273.9017646726423,0.383728745128079,0.27,77.75423050921671,0.29181356177078926,0.21100677136668297,0.19248925161369704,0.031243427338113826,10.0,Ctot
02N1039,3.196084138554546,11.32558050791154,0.24,34.5665758484506,0.002076201648964604,0.9989928467776041,0.677910104601802,-0.463870988148834,8.0,Ctot
04N0086,6.959404630477699,14.44,0.25,28.09159411090166,0.2550000000000001,0.9999996644678126,0.010000000000000009,0.00019230769230775362,8.0,Ctot
04N0087,10.913987190324278,4.8,0.32,26.458582991860464,0.42500000027860474,0.9983263598326361,0.21000000000000002,0.03250294846232558,8.0,Ctot
04N0089,9.086858022615708,20.592702950574033,0.06,50.43810454870275,0.08000003662211569,0.9212067680385839,8.288194021533979,1.2498317874887777,16.0,Ctot
04N0090,5.715030810471473,9.96,0.09,22.627568788493054,0.19000000035976736,0.9995953569807404,0.24979991993593595,0.15892256048582237,12.0,Ctot
04N0091,25.292637037287296,18.678506936387077,0.51,85.01814755327374,0.8219586859557069,0.9796208873198136,3.279531363753647,0.22718834314811764,12.0,Ctot
04N0092,8.975544016763768,6.240032951613893,0.29,64.98658501333381,0.009216818946941095,0.9947411165866588,0.6353361425352934,-0.31109016753970425,8.0,Ctot
04N0260,6.711599884900179,5.77,0.64,13.177508983408611,0.8100000000001706,0.990860467344598,0.6099180272790762,0.03903475585165588,12.0,Ctot
04N0261,4.48391568199722,3.93,0.22,10.717861834978562,0.36000000000564925,0.9945820934144132,0.327414110874898,0.08560606061681938,10.0,Ctot
04N0262,16.217287161370475,4.653036189538348,0.14,44.280376889463476,0.30333333333365115,0.9971700710265013,0.29746310107227514,0.1160866393379691,12.0,Ctot
04N0263,56.55280595799458,9.075191799608733,2.2,82.64293167849213,2.632050802821525,0.8630021321567917,3.030448190627654,0.05367742939530144,10.0,Ctot
04N0264,6.923135594190888,4.92,0.46,15.557912602548305,0.5199999999999999,0.9994913637808626,0.11999999999999994,0.0067466266866565445,8.0,Ctot
04N0265,28.533336806251523,1.5309268901973514,0.35,42.10651634406527,0.35000000014343885,0.8719049555965435,0.47909181799262746,0.005037750956493038,8.0,Ctot
04N0266,8.29914305711018,19.39981247690775,0.5,28.54303565691126,0.6225000000122025,0.9995141886251544,0.5452724536805361,-0.02501389170319349,14.0,Ctot
04N0267,44.04888404533515,1.0630752398126073,0.42,39.87022839883197,0.43000000010047945,0.8054810252351279,0.38984950807393776,0.018967347863344603,12.0,Ctot
04N0268,2.6810757066117215,15.0,0.22,8.945835012203148,0.533333333333346,0.9980843225679904,0.779829041093837,0.2549767222133528,10.0,Ctot
04N0269,20.32568930902359,15.610126179821174,0.57,61.53058026325387,0.9928116646177063,0.998082856775695,0.8161724417489625,0.15149036928889242,10.0,Ctot
04N0270,2.747061547580755,15.405037856479982,0.43,8.186122391809658,0.7825000002877105,0.9927549244183754,1.6148878987011706,0.2450983004275134,14.0,Ctot
04N0271,92.70386393619931,1.7972344331272554,1.0,17.499998175779155,1.4880639780314127,0.23276794161373163,0.8796201186608213,0.08509939599226794,6.0,Ctot
04N0272,9.564720712635456,19.312868780156016,2.62,12.98654045048949,4.968000143186915,0.34937281147779464,32.72660109271771,0.5406761798991919,16.0,Ctot
04N0273,-32.7199119415032,2.9953174582595863,3.33,38.6724820489279,9.766666652710116,0.6291944462474882,7.607175619724499,0.0741284092059001,12.0,Ctot
04N0274,1544.9616349201274,9.92992790030311,5.19,78.53859612942874,9.459394006094442,0.0020964235223184277,11.990159184559312,0.15686726274932541,10.0,Ctot
04N0275,-35.5095958328741,5.022482857162944,3.02,3.000000006474659,5.4652431366156,0.370512081810573,5.539351819196577,0.07846609837935381,18.0,Ctot
04N0276,386.9955435531322,8.984150635810455,6.2,42.49999886670446,8.049754557994083,0.03585864589664077,9.241825207547583,0.06689610276848044,16.0,Ctot
04N0277,19.717244417227224,2.77,0.76,83.125,0.7600000000000003,1.0,3.1401849173675503e-16,1.4608197692436271e-16,4.0,Ctot
04N0278,7.977588089146093,2.44,0.28,15.840448225057548,0.3350013633258178,0.9968223794472625,0.15033296383318345,0.019849278770861498,10.0,Ctot
04N0279,44.62180005543216,4.327930804878015,0.84,96.11547361341474,1.6144986058040252,0.7257663956217869,1.8465208007642546,0.17914401638905056,8.0,Ctot
