profile_name,zstar,Csurf,Cmin,Zmin,Cdeep,r2,rmse,pcterr,npoints,Cmeasure
00P0082,-1031.3420467484607,0.032882718190105076,0.015370000000000002,-155.7196456085732,0.02827448605184201,2.819978648238434e-32,0.018687975395679856,0.05857234046665502,11.0,soc [c_tot*bd_whole]
00P0246,35.75735442198236,0.006125083074042785,0.000171,71.4581895826371,0.0008409583105027856,0.40824925889646035,0.006081824641531851,1.2279301905578504,6.0,soc [c_tot*bd_whole]
00P0464,122.987656250479,0.04332809963675848,0.015648,64.76794716845717,0.02606570059745589,0.2633062964498828,0.023417827570018777,0.19403732081630495,3.0,soc [c_tot*bd_whole]
00P0615,235.70402321533712,0.02291,0.012263999999999999,48.05304363091856,0.01868466666682489,0.15323970730195852,0.008601737653908464,0.06305006056626952,4.0,soc [c_tot*bd_whole]
00P1161,21.350938721504715,0.01281914601897674,0.0011680000000000002,50.86585636554977,0.001418544678076187,0.9988409258632678,0.0003114961041439576,0.06408806372662024,3.0,soc [c_tot*bd_whole]
01N0575,84.57731645822747,0.0304747025627975,0.001015,131.68121124756584,0.006423505265298418,0.8267514944096426,0.015250865433258338,0.5045801427725,19.0,soc [c_tot*bd_whole]
01N0954,42.91666422041728,0.18425592772040492,0.007313999999999999,109.7510964721371,0.022629134303449913,0.8307261808549316,0.0620319268082163,1.4723280753603345,4.0,soc [c_tot*bd_whole]
01N0955,23.611611903572886,0.06836400000000001,0.009633000000000001,46.270534615842195,0.009633,1.0,3.878959614448864e-18,2.440126456645769e-19,3.0,soc [c_tot*bd_whole]
01N0956,63.35431199989563,0.2284423387988313,0.017556000000000002,144.76638536637935,0.05518558384201991,0.6879608231089128,0.10072715597026953,0.618261044450765,4.0,soc [c_tot*bd_whole]
01N0957,25.045952876558243,0.07398538898157818,0.002907,70.476957079853,0.00674142286182948,0.9933883686667425,0.004492626369862082,0.40995228078325097,3.0,soc [c_tot*bd_whole]
01N0958,34.964145630793155,0.018375,0.0045000000000000005,49.191533689902805,0.0045000000000000005,1.0,0.0,0.0,3.0,soc [c_tot*bd_whole]
01N1149,15.709975186006575,0.05452,0.016675,16.000328645651045,0.0196895,0.9799567459900171,0.004263146783773695,0.012001412414828529,4.0,soc [c_tot*bd_whole]
01P0462,32.92764049214435,0.010680616891104718,0.00192,16.49999807295156,0.006471007960601252,0.06434194895994712,0.017586926763938283,0.5736715781509706,9.0,soc [c_tot*bd_samp]
02N0145,27.378941671710727,0.030144193365637898,0.0029000000000000002,64.10181170938533,0.0029000000000023902,0.9992760282660939,0.0006098938020024536,0.028129627098143185,4.0,soc [c_tot*bd_whole]
02N0146,13.54294521091837,0.029,0.0033350000000000003,28.161762868277645,0.003625000000000001,0.9996180427075989,0.0004101219330881974,0.0032206119162641565,4.0,soc [c_tot*bd_whole]
02N0147,29.199266254792132,0.016530000000000003,0.0042049999999999995,35.7589692959764,0.004857500000000001,0.9910294036214635,0.0009227743494484449,0.009187840290381222,4.0,soc [c_tot*bd_whole]
02N0148,38.33054155199557,0.014684657087975509,0.00261,66.2142086232845,0.0026100000041258736,0.9715180034778984,0.0016458899402553796,0.06360193529967326,4.0,soc [c_tot*bd_whole]
